filename,img_width,img_height,mask_width,mask_height,dims_match,white_ratio,n_unique_mask_values,is_strictly_binary
df2023_COCO_DF_S000B00000_00028562.jpg,256,256,256,256,True,0.330612,2,True
df2023_COCO_DF_S000B00000_00029413.jpg,256,256,256,256,True,0.085785,2,True
df2023_COCO_DF_S000B00000_00030920.jpg,256,256,256,256,True,0.108643,2,True
df2023_COCO_DF_S000B00000_00031376.jpg,256,256,256,256,True,0.171783,2,True
df2023_COCO_DF_S000B00000_00033375.jpg,256,256,256,256,True,0.278366,2,True
df2023_COCO_DF_S000B00000_00034467.jpg,256,256,256,256,True,0.115005,2,True
df2023_COCO_DF_S000B00000_00035572.jpg,256,256,256,256,True,0.348587,2,True
df2023_COCO_DF_S000B00000_00036025.jpg,256,256,256,256,True,0.139206,2,True
df2023_COCO_DF_S000B00000_00036629.jpg,256,256,256,256,True,0.053757,2,True
df2023_COCO_DF_S000B00000_00037462.jpg,256,256,256,256,True,0.332642,2,True
df2023_COCO_DF_S000B00000_00038634.jpg,256,256,256,256,True,0.101974,2,True
df2023_COCO_DF_S000B00000_00038749.jpg,256,256,256,256,True,0.397385,2,True
df2023_COCO_DF_S000B00000_00038823.jpg,256,256,256,256,True,0.306427,2,True
df2023_COCO_DF_S000B00000_00039835.jpg,256,256,256,256,True,0.378662,2,True
df2023_COCO_DF_S000B00000_00040017.jpg,256,256,256,256,True,0.279144,2,True
df2023_COCO_DF_S000B00000_00041092.jpg,256,256,256,256,True,0.053009,2,True
df2023_COCO_DF_S000B00000_00041572.jpg,256,256,256,256,True,0.299576,2,True
df2023_COCO_DF_S000B00000_00044103.jpg,256,256,256,256,True,0.058609,2,True
df2023_COCO_DF_S000B00000_00044503.jpg,256,256,256,256,True,0.108856,2,True
df2023_COCO_DF_S000B00000_00045752.jpg,256,256,256,256,True,0.374786,2,True
df2023_COCO_DF_S000B00000_00046449.jpg,256,256,256,256,True,0.282455,2,True
df2023_COCO_DF_S000B00000_00049194.jpg,256,256,256,256,True,0.272766,2,True
df2023_COCO_DF_S000B00000_00052634.jpg,256,256,256,256,True,0.347382,2,True
df2023_COCO_DF_S000B00000_00052739.jpg,256,256,256,256,True,0.073593,2,True
df2023_COCO_DF_S000B00000_00055041.jpg,256,256,256,256,True,0.074875,2,True
df2023_COCO_DF_S000B00000_00056672.jpg,256,256,256,256,True,0.108307,2,True
df2023_COCO_DF_S000B00000_00058249.jpg,256,256,256,256,True,0.382889,2,True
df2023_COCO_DF_S000B00000_00058394.jpg,256,256,256,256,True,0.234833,2,True
df2023_COCO_DF_S000B00000_00060014.jpg,256,256,256,256,True,0.240463,2,True
df2023_COCO_DF_S000B00000_00062625.jpg,256,256,256,256,True,0.167511,2,True
df2023_COCO_DF_S000B00000_00062970.jpg,256,256,256,256,True,0.057404,2,True
df2023_COCO_DF_S000B00000_00063231.jpg,256,256,256,256,True,0.373322,2,True
df2023_COCO_DF_S000B00000_00063466.jpg,256,256,256,256,True,0.176361,2,True
df2023_COCO_DF_S000B00000_00066159.jpg,256,256,256,256,True,0.247437,2,True
df2023_COCO_DF_S000B00000_00066333.jpg,256,256,256,256,True,0.259659,2,True
df2023_COCO_DF_S000B00000_00068338.jpg,256,256,256,256,True,0.13826,2,True
df2023_COCO_DF_S000B00000_00068978.jpg,256,256,256,256,True,0.091171,2,True
df2023_COCO_DF_S000B00000_00069818.jpg,256,256,256,256,True,0.304977,2,True
df2023_COCO_DF_S000B00000_00070479.jpg,256,256,256,256,True,0.202637,2,True
df2023_COCO_DF_S000B00000_00070781.jpg,256,256,256,256,True,0.30571,2,True
df2023_COCO_DF_S000B00000_00073452.jpg,256,256,256,256,True,0.359329,2,True
df2023_COCO_DF_S000B00000_00077529.jpg,256,256,256,256,True,0.147781,2,True
df2023_COCO_DF_S000B00000_00078525.jpg,256,256,256,256,True,0.080292,2,True
df2023_COCO_DF_S000B00000_00080067.jpg,256,256,256,256,True,0.339966,2,True
df2023_COCO_DF_S000B00000_00080227.jpg,256,256,256,256,True,0.358276,2,True
df2023_COCO_DF_S000B00000_00080344.jpg,256,256,256,256,True,0.255875,2,True
df2023_COCO_DF_S000B00000_00080573.jpg,256,256,256,256,True,0.21196,2,True
df2023_COCO_DF_S000B00000_00081154.jpg,256,256,256,256,True,0.114944,2,True
df2023_COCO_DF_S000B00000_00081306.jpg,256,256,256,256,True,0.324203,2,True
df2023_COCO_DF_S000B00000_00085122.jpg,256,256,256,256,True,0.229675,2,True
df2023_COCO_DF_S000B00000_00085142.jpg,256,256,256,256,True,0.180206,2,True
df2023_COCO_DF_S000B00000_00085563.jpg,256,256,256,256,True,0.229614,2,True
df2023_COCO_DF_S000B00000_00086611.jpg,256,256,256,256,True,0.186646,2,True
df2023_COCO_DF_S000B00000_00087493.jpg,256,256,256,256,True,0.243698,2,True
df2023_COCO_DF_S000B00000_00087925.jpg,256,256,256,256,True,0.390457,2,True
df2023_COCO_DF_S000B00000_00089483.jpg,256,256,256,256,True,0.222565,2,True
df2023_COCO_DF_S000B00000_00091096.jpg,256,256,256,256,True,0.321289,2,True
df2023_COCO_DF_S000B00000_00092765.jpg,256,256,256,256,True,0.187729,2,True
df2023_COCO_DF_S000B00000_00096469.jpg,256,256,256,256,True,0.311508,2,True
df2023_COCO_DF_S000B00000_00097153.jpg,256,256,256,256,True,0.353348,2,True
df2023_COCO_DF_S000B00000_00098197.jpg,256,256,256,256,True,0.175613,2,True
df2023_COCO_DF_S000B00000_00099998.jpg,256,256,256,256,True,0.241135,2,True
df2023_COCO_DF_S000B00000_00101019.jpg,256,256,256,256,True,0.107147,2,True
df2023_COCO_DF_S000B00000_00104012.jpg,256,256,256,256,True,0.064728,2,True
df2023_COCO_DF_S000B00000_00104500.jpg,256,256,256,256,True,0.182556,2,True
df2023_COCO_DF_S000B00000_00107046.jpg,256,256,256,256,True,0.172974,2,True
df2023_COCO_DF_S000B00000_00108284.jpg,256,256,256,256,True,0.22348,2,True
df2023_COCO_DF_S000B00000_00112394.jpg,256,256,256,256,True,0.320908,2,True
df2023_COCO_DF_S000B00000_00112578.jpg,256,256,256,256,True,0.268356,2,True
df2023_COCO_DF_S000B00000_00113284.jpg,256,256,256,256,True,0.192291,2,True
df2023_COCO_DF_S000B00000_00113306.jpg,256,256,256,256,True,0.318298,2,True
df2023_COCO_DF_S000B00000_00114219.jpg,256,256,256,256,True,0.118011,2,True
df2023_COCO_DF_S000B00000_00115506.jpg,256,256,256,256,True,0.181183,2,True
df2023_COCO_DF_S000B00000_00116050.jpg,256,256,256,256,True,0.22644,2,True
df2023_COCO_DF_S000B00000_00118127.jpg,256,256,256,256,True,0.116104,2,True
df2023_COCO_DF_S000B00000_00118174.jpg,256,256,256,256,True,0.105209,2,True
df2023_COCO_DF_S000B00000_00118624.jpg,256,256,256,256,True,0.088608,2,True
df2023_COCO_DF_S000B00000_00119388.jpg,256,256,256,256,True,0.259277,2,True
df2023_COCO_DF_S000B00000_00122163.jpg,256,256,256,256,True,0.337402,2,True
df2023_COCO_DF_S000B00000_00122643.jpg,256,256,256,256,True,0.054062,2,True
df2023_COCO_DF_S000B00000_00122966.jpg,256,256,256,256,True,0.078949,2,True
df2023_COCO_DF_S000B00000_00125663.jpg,256,256,256,256,True,0.292679,2,True
df2023_COCO_DF_S000B00000_00126484.jpg,256,256,256,256,True,0.206543,2,True
df2023_COCO_DF_S000B00000_00127989.jpg,256,256,256,256,True,0.185059,2,True
df2023_COCO_DF_S000B00000_00128503.jpg,256,256,256,256,True,0.298935,2,True
df2023_COCO_DF_S000B00000_00129763.jpg,256,256,256,256,True,0.137939,2,True
df2023_COCO_DF_S000B00000_00129918.jpg,256,256,256,256,True,0.275818,2,True
df2023_COCO_DF_S000B00000_00132898.jpg,256,256,256,256,True,0.377548,2,True
df2023_COCO_DF_S000B00000_00133951.jpg,256,256,256,256,True,0.193573,2,True
df2023_COCO_DF_S000B00000_00135228.jpg,256,256,256,256,True,0.129395,2,True
df2023_COCO_DF_S000B00000_00135350.jpg,256,256,256,256,True,0.363327,2,True
df2023_COCO_DF_S000B00000_00137301.jpg,256,256,256,256,True,0.151871,2,True
df2023_COCO_DF_S000B00000_00137972.jpg,256,256,256,256,True,0.251678,2,True
df2023_COCO_DF_S000B00000_00140916.jpg,256,256,256,256,True,0.321762,2,True
df2023_COCO_DF_S000B00000_00141487.jpg,256,256,256,256,True,0.100616,2,True
df2023_COCO_DF_S000B00000_00144109.jpg,256,256,256,256,True,0.151291,2,True
df2023_COCO_DF_S000B00000_00145786.jpg,256,256,256,256,True,0.170914,2,True
df2023_COCO_DF_S000B00000_00145942.jpg,256,256,256,256,True,0.174225,2,True
df2023_COCO_DF_S000B00000_00146518.jpg,256,256,256,256,True,0.253128,2,True
df2023_COCO_DF_S000B00000_00147066.jpg,256,256,256,256,True,0.213913,2,True
df2023_COCO_DF_S000B00000_00149642.jpg,256,256,256,256,True,0.172363,2,True
df2023_COCO_DF_S000B00000_00151483.jpg,256,256,256,256,True,0.318756,2,True
df2023_COCO_DF_S000B00000_00153108.jpg,256,256,256,256,True,0.084198,2,True
df2023_COCO_DF_S000B00000_00154070.jpg,256,256,256,256,True,0.106583,2,True
df2023_COCO_DF_S000B00000_00154252.jpg,256,256,256,256,True,0.163177,2,True
df2023_COCO_DF_S000B00000_00154560.jpg,256,256,256,256,True,0.246307,2,True
df2023_COCO_DF_S000B00000_00155662.jpg,256,256,256,256,True,0.331604,2,True
df2023_COCO_DF_S000B00000_00155866.jpg,256,256,256,256,True,0.210648,2,True
df2023_COCO_DF_S000B00000_00156843.jpg,256,256,256,256,True,0.381836,2,True
df2023_COCO_DF_S000B00000_00159051.jpg,256,256,256,256,True,0.3013,2,True
df2023_COCO_DF_S000B00000_00159162.jpg,256,256,256,256,True,0.23468,2,True
df2023_COCO_DF_S000B00000_00159355.jpg,256,256,256,256,True,0.20694,2,True
df2023_COCO_DF_S000B00000_00161602.jpg,256,256,256,256,True,0.169708,2,True
df2023_COCO_DF_S000B00000_00166093.jpg,256,256,256,256,True,0.210464,2,True
df2023_COCO_DF_S000B00000_00171869.jpg,256,256,256,256,True,0.321548,2,True
df2023_COCO_DF_S000B00000_00174499.jpg,256,256,256,256,True,0.123779,2,True
df2023_COCO_DF_S000B00000_00174934.jpg,256,256,256,256,True,0.197388,2,True
df2023_COCO_DF_S000B00000_00178228.jpg,256,256,256,256,True,0.174133,2,True
df2023_COCO_DF_S000B00000_00178569.jpg,256,256,256,256,True,0.153244,2,True
df2023_COCO_DF_S000B00000_00179535.jpg,256,256,256,256,True,0.069061,2,True
df2023_COCO_DF_S000B00000_00180790.jpg,256,256,256,256,True,0.336838,2,True
df2023_COCO_DF_S000B00000_00181535.jpg,256,256,256,256,True,0.24176,2,True
df2023_COCO_DF_S000B00000_00183276.jpg,256,256,256,256,True,0.362564,2,True
df2023_COCO_DF_S000B00000_00183300.jpg,256,256,256,256,True,0.059845,2,True
df2023_COCO_DF_S000B00000_00183729.jpg,256,256,256,256,True,0.147339,2,True
df2023_COCO_DF_S000B00000_00186001.jpg,256,256,256,256,True,0.196106,2,True
df2023_COCO_DF_S000B00000_00186184.jpg,256,256,256,256,True,0.304184,2,True
df2023_COCO_DF_S000B00000_00187609.jpg,256,256,256,256,True,0.183731,2,True
df2023_COCO_DF_S000B00000_00190544.jpg,256,256,256,256,True,0.349426,2,True
df2023_COCO_DF_S000B00000_00191617.jpg,256,256,256,256,True,0.252167,2,True
df2023_COCO_DF_S000B00000_00192981.jpg,256,256,256,256,True,0.140991,2,True
df2023_COCO_DF_S000B00000_00194185.jpg,256,256,256,256,True,0.276077,2,True
df2023_COCO_DF_S000B00000_00194421.jpg,256,256,256,256,True,0.383896,2,True
df2023_COCO_DF_S000B00000_00195492.jpg,256,256,256,256,True,0.202652,2,True
df2023_COCO_DF_S000B00000_00195522.jpg,256,256,256,256,True,0.106781,2,True
df2023_COCO_DF_S000B00000_00195735.jpg,256,256,256,256,True,0.265137,2,True
df2023_COCO_DF_S000B00000_00196199.jpg,256,256,256,256,True,0.121948,2,True
df2023_COCO_DF_S000B00000_00197864.jpg,256,256,256,256,True,0.07074,2,True
df2023_COCO_DF_S000B00000_00200856.jpg,256,256,256,256,True,0.218979,2,True
df2023_COCO_DF_S000B00000_00203982.jpg,256,256,256,256,True,0.198639,2,True
df2023_COCO_DF_S000B00000_00205052.jpg,256,256,256,256,True,0.279541,2,True
df2023_COCO_DF_S000B00000_00207810.jpg,256,256,256,256,True,0.191605,2,True
df2023_COCO_DF_S000B00000_00209800.jpg,256,256,256,256,True,0.145294,2,True
df2023_COCO_DF_S000B00000_00210510.jpg,256,256,256,256,True,0.203568,2,True
df2023_COCO_DF_S000B00000_00211165.jpg,256,256,256,256,True,0.103867,2,True
df2023_COCO_DF_S000B00000_00212072.jpg,256,256,256,256,True,0.114197,2,True
df2023_COCO_DF_S000B00000_00216362.jpg,256,256,256,256,True,0.330872,2,True
df2023_COCO_DF_S000B00000_00216550.jpg,256,256,256,256,True,0.294128,2,True
df2023_COCO_DF_S000B00000_00217881.jpg,256,256,256,256,True,0.359055,2,True
df2023_COCO_DF_S000B00000_00219127.jpg,256,256,256,256,True,0.335449,2,True
df2023_COCO_DF_S000B00000_00219368.jpg,256,256,256,256,True,0.313919,2,True
df2023_COCO_DF_S000B00000_00219477.jpg,256,256,256,256,True,0.181625,2,True
df2023_COCO_DF_S000B00000_00219503.jpg,256,256,256,256,True,0.125214,2,True
df2023_COCO_DF_S000B00000_00220214.jpg,256,256,256,256,True,0.175278,2,True
df2023_COCO_DF_S000B00000_00220340.jpg,256,256,256,256,True,0.323914,2,True
df2023_COCO_DF_S000B00000_00221427.jpg,256,256,256,256,True,0.399139,2,True
df2023_COCO_DF_S000B00000_00221692.jpg,256,256,256,256,True,0.212204,2,True
df2023_COCO_DF_S000B00000_00221978.jpg,256,256,256,256,True,0.323166,2,True
df2023_COCO_DF_S000B00000_00222734.jpg,256,256,256,256,True,0.084259,2,True
df2023_COCO_DF_S000B00000_00223105.jpg,256,256,256,256,True,0.166458,2,True
df2023_COCO_DF_S000B00000_00224132.jpg,256,256,256,256,True,0.124847,2,True
df2023_COCO_DF_S000B00000_00224198.jpg,256,256,256,256,True,0.120789,2,True
df2023_COCO_DF_S000B00000_00224512.jpg,256,256,256,256,True,0.366348,2,True
df2023_COCO_DF_S000B00000_00226656.jpg,256,256,256,256,True,0.162033,2,True
df2023_COCO_DF_S000B00000_00228004.jpg,256,256,256,256,True,0.064774,2,True
df2023_COCO_DF_S000B00000_00228425.jpg,256,256,256,256,True,0.153641,2,True
df2023_COCO_DF_S000B00000_00229831.jpg,256,256,256,256,True,0.216034,2,True
df2023_COCO_DF_S000B00000_00230483.jpg,256,256,256,256,True,0.166702,2,True
df2023_COCO_DF_S000B00000_00237956.jpg,256,256,256,256,True,0.164612,2,True
df2023_COCO_DF_S000B00000_00238820.jpg,256,256,256,256,True,0.072586,2,True
df2023_COCO_DF_S000B00000_00241116.jpg,256,256,256,256,True,0.357819,2,True
df2023_COCO_DF_S000B00000_00241711.jpg,256,256,256,256,True,0.12178,2,True
df2023_COCO_DF_S000B00000_00242500.jpg,256,256,256,256,True,0.353333,2,True
df2023_COCO_DF_S000B00000_00244956.jpg,256,256,256,256,True,0.139954,2,True
df2023_COCO_DF_S000B00000_00247965.jpg,256,256,256,256,True,0.213104,2,True
df2023_COCO_DF_S000B00000_00249772.jpg,256,256,256,256,True,0.136322,2,True
df2023_COCO_DF_S000B00000_00250206.jpg,256,256,256,256,True,0.127121,2,True
df2023_COCO_DF_S000B00000_00253126.jpg,256,256,256,256,True,0.266983,2,True
df2023_COCO_DF_S000B00000_00253324.jpg,256,256,256,256,True,0.293335,2,True
df2023_COCO_DF_S000B00000_00253463.jpg,256,256,256,256,True,0.117859,2,True
df2023_COCO_DF_S000B00000_00258167.jpg,256,256,256,256,True,0.367279,2,True
df2023_COCO_DF_S000B00000_00261042.jpg,256,256,256,256,True,0.205826,2,True
df2023_COCO_DF_S000B00000_00261419.jpg,256,256,256,256,True,0.183228,2,True
df2023_COCO_DF_S000B00000_00261849.jpg,256,256,256,256,True,0.372223,2,True
df2023_COCO_DF_S000B00000_00262280.jpg,256,256,256,256,True,0.183273,2,True
df2023_COCO_DF_S000B00000_00263848.jpg,256,256,256,256,True,0.080399,2,True
df2023_COCO_DF_S000B00000_00265142.jpg,256,256,256,256,True,0.113907,2,True
df2023_COCO_DF_S000B00000_00269655.jpg,256,256,256,256,True,0.230408,2,True
df2023_COCO_DF_S000B00000_00270755.jpg,256,256,256,256,True,0.350403,2,True
df2023_COCO_DF_S000B00000_00273145.jpg,256,256,256,256,True,0.290009,2,True
df2023_COCO_DF_S000B00000_00273152.jpg,256,256,256,256,True,0.205826,2,True
df2023_COCO_DF_S000B00000_00274445.jpg,256,256,256,256,True,0.30777,2,True
df2023_COCO_DF_S000B00000_00274814.jpg,256,256,256,256,True,0.167801,2,True
df2023_COCO_DF_S000B00000_00277159.jpg,256,256,256,256,True,0.173645,2,True
df2023_COCO_DF_S000B00000_00277434.jpg,256,256,256,256,True,0.227432,2,True
df2023_COCO_DF_S000B00000_00277759.jpg,256,256,256,256,True,0.242676,2,True
df2023_COCO_DF_S000B00000_00278219.jpg,256,256,256,256,True,0.052109,2,True
df2023_COCO_DF_S000B00000_00279124.jpg,256,256,256,256,True,0.198944,2,True
df2023_COCO_DF_S000B00000_00281777.jpg,256,256,256,256,True,0.172729,2,True
df2023_COCO_DF_S000B00000_00283837.jpg,256,256,256,256,True,0.316483,2,True
df2023_COCO_DF_S000B00000_00283981.jpg,256,256,256,256,True,0.231323,2,True
df2023_COCO_DF_S000B00000_00285574.jpg,256,256,256,256,True,0.236115,2,True
df2023_COCO_DF_S000B00000_00285735.jpg,256,256,256,256,True,0.062241,2,True
df2023_COCO_DF_S000B00000_00286533.jpg,256,256,256,256,True,0.147736,2,True
df2023_COCO_DF_S000B00000_00287548.jpg,256,256,256,256,True,0.08931,2,True
df2023_COCO_DF_S000B00000_00288767.jpg,256,256,256,256,True,0.179367,2,True
df2023_COCO_DF_S000B00000_00289053.jpg,256,256,256,256,True,0.105331,2,True
df2023_COCO_DF_S000B00000_00289321.jpg,256,256,256,256,True,0.154312,2,True
df2023_COCO_DF_S000B00000_00289650.jpg,256,256,256,256,True,0.084244,2,True
df2023_COCO_DF_S000B00000_00290320.jpg,256,256,256,256,True,0.178864,2,True
df2023_COCO_DF_S000B00000_00290494.jpg,256,256,256,256,True,0.093826,2,True
df2023_COCO_DF_S000B00000_00290711.jpg,256,256,256,256,True,0.38739,2,True
df2023_COCO_DF_S000B00000_00291059.jpg,256,256,256,256,True,0.08931,2,True
df2023_COCO_DF_S000B00000_00291746.jpg,256,256,256,256,True,0.274292,2,True
df2023_COCO_DF_S000B00000_00292618.jpg,256,256,256,256,True,0.070023,2,True
df2023_COCO_DF_S000B00000_00294683.jpg,256,256,256,256,True,0.315872,2,True
df2023_COCO_DF_S000B00000_00295084.jpg,256,256,256,256,True,0.17157,2,True
df2023_COCO_DF_S000B00000_00295698.jpg,256,256,256,256,True,0.160629,2,True
df2023_COCO_DF_S000B00000_00296041.jpg,256,256,256,256,True,0.083099,2,True
df2023_COCO_DF_S000B00000_00296064.jpg,256,256,256,256,True,0.106873,2,True
df2023_COCO_DF_S000B00000_00297817.jpg,256,256,256,256,True,0.05542,2,True
df2023_COCO_DF_S000B00000_00300567.jpg,256,256,256,256,True,0.209671,2,True
df2023_COCO_DF_S000B00000_00300800.jpg,256,256,256,256,True,0.089813,2,True
df2023_COCO_DF_S000B00000_00301017.jpg,256,256,256,256,True,0.397202,2,True
df2023_COCO_DF_S000B00000_00302975.jpg,256,256,256,256,True,0.166061,2,True
df2023_COCO_DF_S000B00000_00303916.jpg,256,256,256,256,True,0.312836,2,True
df2023_COCO_DF_S000B00000_00304513.jpg,256,256,256,256,True,0.155991,2,True
df2023_COCO_DF_S000B00000_00309580.jpg,256,256,256,256,True,0.383209,2,True
df2023_COCO_DF_S000B00000_00309649.jpg,256,256,256,256,True,0.257935,2,True
df2023_COCO_DF_S000B00000_00310539.jpg,256,256,256,256,True,0.289917,2,True
df2023_COCO_DF_S000B00000_00310654.jpg,256,256,256,256,True,0.153458,2,True
df2023_COCO_DF_S000B00000_00311163.jpg,256,256,256,256,True,0.307297,2,True
df2023_COCO_DF_S000B00000_00311322.jpg,256,256,256,256,True,0.109833,2,True
df2023_COCO_DF_S000B00000_00314954.jpg,256,256,256,256,True,0.356857,2,True
df2023_COCO_DF_S000B00000_00316532.jpg,256,256,256,256,True,0.239334,2,True
df2023_COCO_DF_S000B00000_00318446.jpg,256,256,256,256,True,0.096664,2,True
df2023_COCO_DF_S000B00000_00318906.jpg,256,256,256,256,True,0.297165,2,True
df2023_COCO_DF_S000B00000_00319271.jpg,256,256,256,256,True,0.101883,2,True
df2023_COCO_DF_S000B00000_00322467.jpg,256,256,256,256,True,0.243073,2,True
df2023_COCO_DF_S000B00000_00322634.jpg,256,256,256,256,True,0.064026,2,True
df2023_COCO_DF_S000B00000_00326819.jpg,256,256,256,256,True,0.077362,2,True
df2023_COCO_DF_S000B00000_00327823.jpg,256,256,256,256,True,0.300232,2,True
df2023_COCO_DF_S000B00000_00329868.jpg,256,256,256,256,True,0.051361,2,True
df2023_COCO_DF_S000B00000_00330898.jpg,256,256,256,256,True,0.101456,2,True
df2023_COCO_DF_S000B00000_00331071.jpg,256,256,256,256,True,0.246414,2,True
df2023_COCO_DF_S000B00000_00332209.jpg,256,256,256,256,True,0.088379,2,True
df2023_COCO_DF_S000B00000_00332816.jpg,256,256,256,256,True,0.271225,2,True
df2023_COCO_DF_S000B00000_00333173.jpg,256,256,256,256,True,0.300186,2,True
df2023_COCO_DF_S000B00000_00333496.jpg,256,256,256,256,True,0.106415,2,True
df2023_COCO_DF_S000B00000_00333706.jpg,256,256,256,256,True,0.056061,2,True
df2023_COCO_DF_S000B00000_00334610.jpg,256,256,256,256,True,0.092896,2,True
df2023_COCO_DF_S000B00000_00336511.jpg,256,256,256,256,True,0.283203,2,True
df2023_COCO_DF_S000B00000_00337482.jpg,256,256,256,256,True,0.083389,2,True
df2023_COCO_DF_S000B00000_00337532.jpg,256,256,256,256,True,0.170349,2,True
df2023_COCO_DF_S000B00000_00338441.jpg,256,256,256,256,True,0.090683,2,True
df2023_COCO_DF_S000B00000_00339609.jpg,256,256,256,256,True,0.25531,2,True
df2023_COCO_DF_S000B00000_00340798.jpg,256,256,256,256,True,0.344879,2,True
df2023_COCO_DF_S000B00000_00341485.jpg,256,256,256,256,True,0.244385,2,True
df2023_COCO_DF_S000B00000_00342390.jpg,256,256,256,256,True,0.089188,2,True
df2023_COCO_DF_S000B00000_00344733.jpg,256,256,256,256,True,0.106003,2,True
df2023_COCO_DF_S000B00000_00347200.jpg,256,256,256,256,True,0.220581,2,True
df2023_COCO_DF_S000B00000_00347364.jpg,256,256,256,256,True,0.145004,2,True
df2023_COCO_DF_S000B00000_00348659.jpg,256,256,256,256,True,0.119949,2,True
df2023_COCO_DF_S000B00000_00349214.jpg,256,256,256,256,True,0.166931,2,True
df2023_COCO_DF_S000B00000_00351218.jpg,256,256,256,256,True,0.147415,2,True
df2023_COCO_DF_S000B00000_00354289.jpg,256,256,256,256,True,0.07608,2,True
df2023_COCO_DF_S000B00000_00355648.jpg,256,256,256,256,True,0.294296,2,True
df2023_COCO_DF_S000B00000_00356082.jpg,256,256,256,256,True,0.18779,2,True
df2023_COCO_DF_S000B00000_00356261.jpg,256,256,256,256,True,0.061478,2,True
df2023_COCO_DF_S000B00000_00356587.jpg,256,256,256,256,True,0.308014,2,True
df2023_COCO_DF_S000B00000_00358930.jpg,256,256,256,256,True,0.301498,2,True
df2023_COCO_DF_S000B00000_00361138.jpg,256,256,256,256,True,0.207214,2,True
df2023_COCO_DF_S000B00000_00361913.jpg,256,256,256,256,True,0.168579,2,True
df2023_COCO_DF_S000B00000_00363322.jpg,256,256,256,256,True,0.069275,2,True
df2023_COCO_DF_S000B00000_00363928.jpg,256,256,256,256,True,0.086273,2,True
df2023_COCO_DF_S000B00000_00363957.jpg,256,256,256,256,True,0.153656,2,True
